alpha_matrix_11,nu_matrix_11,sigma_matrix_11,alpha_matrix_12,nu_matrix_12,sigma_matrix_12,alpha_matrix_13,nu_matrix_13,sigma_matrix_13,alpha_matrix_22,nu_matrix_22,sigma_matrix_22,alpha_matrix_23,nu_matrix_23,sigma_matrix_23,alpha_matrix_33,nu_matrix_33,sigma_matrix_33
2.220446049250313e-16,1.0226538170163957,1.0559924080744663,0.9040306716650938,1.8388821919948137,-8.357212526935929e-22,0.9040306716650938,1.8409564602025736,-2.6624873763568385e-21,2.220446049250313e-16,1.0201375742384873,0.7668698915207923,0.9040306716650938,1.8396983388136194,-5.809113660174525e-10,2.220446049250313e-16,1.024286110654007,0.998259257978887
0.03369155374357091,1.8620652517058782,0.9613940046031908,0.746292033519903,2.9696265861644946,-1.0289231523334744e-16,0.7466063182164429,2.936902633625292,-0.04939912646000411,0.010825032164996196,3.941459877512281,1.0372300191033008,0.7462653848762992,3.9765999465284936,-3.1020901594547385e-16,0.032489560357963465,3.876011972433876,0.9262837198768744
0.005191277339949174,0.10265406525274537,0.9257142021759136,0.44296749695607746,0.18849578234386677,-0.06750380386211843,0.44448057610534714,2.0004802884451856,-0.08247088686801453,0.014341066085147403,0.2742668782821739,1.1283531995055645,0.44458108477864916,2.0862866949598997,-0.018680976029302417,0.0537701081203692,3.8982358904848113,0.875410173384017
0.14374135841336744,0.025390073048545857,1.1235464616369324,1.0304012803992721,0.5333574888296364,-9.600705997346747e-21,1.0304049260787578,0.09349773559760026,-6.120024228201804e-20,2.220446049250313e-16,1.0214943581785971,1.1003428719505193,1.0253796968089968,0.5915498781626258,-1.3769184321502563e-08,0.003876348516588246,0.14177485171452484,1.1141726055116454
0.10541913942204217,0.18085251682619852,1.0333447924334642,0.8765217831022674,4.000166689313062,-9.431092964558475e-22,0.8755497995928603,2.666321313105657,-9.456780785211193e-22,0.05836068343808665,3.646602483975636,0.8257486705815177,0.8733463452574449,4.399196296680376,-4.3148001652662e-10,2.220446049250313e-16,0.9789117315608267,1.1528739220006907
0.009337341492658191,0.26980847759452287,1.1023823051940476,0.7741299168968797,1.2912705475947162,-5.3103838662428e-33,0.7739955189326474,1.6435650660655226,-4.967017145412551e-33,0.02039926013128268,0.2726372672019137,1.1040878292360348,0.7741017602755433,1.644979460869218,-4.965131799957778e-33,2.220446049250313e-16,0.9772263041435267,1.0806781944007442
2.220446049250313e-16,1.0224896573370479,0.9593132885225018,0.8762641075237199,0.6517355241463396,-6.376915599247777e-33,0.8763712615396455,1.5127687420554619,-4.942548451645052e-33,0.004092896533845813,0.14171573354226966,1.100360000801309,0.8763760402667385,1.0723817801580728,-4.8615677794332625e-33,0.019807969066352293,1.8637821693605139,1.0375508851418571
2.220446049250313e-16,0.9793563868240693,0.880931795335554,0.9044342180185573,3.226647167379364,-1.6727640924848296e-09,0.904378798354253,1.8173703621058017,-6.672168102675485e-09,0.01415936510980853,3.838266703920623,1.0805143676235192,0.9044342180185573,3.2468255206540784,-1.705756696387417e-09,2.220446049250313e-16,1.0197130933734988,0.9165401546175895
2.220446049250313e-16,1.0207033990617673,1.0307806780070756,0.8091070356846761,2.4562134476811246,-1.543843605987719e-33,0.8067567884218556,2.6588100451993095,-1.625587109658411e-33,0.08992089943576986,0.026083317824159513,0.912422927079763,0.8092585493786368,2.1615000045805055,-1.5887630469213232e-33,0.022145182228731075,0.4312765128605296,0.9130514192217115
0.03868637021224153,0.2913878164090342,1.016474905378198,0.9322239239546769,1.3666691726405777,-2.4867924917338273e-33,0.9326374404381741,1.822217358124504,-2.318858641547214e-33,2.220446049250313e-16,1.0222412782485657,1.1228800499972642,0.9322361705528108,2.18764408904427,-2.5319064368405194e-33,0.03927215078432522,1.9333376492164187,1.0705136253903023
2.220446049250313e-16,1.024597052465345,1.0568434602940289,0.9000000036746587,1.8739568819107115,-4.005622455015164e-33,0.9000000036746587,1.8730247268954165,-4.005193995925105e-33,2.220446049250313e-16,1.0232342539681627,1.0185890741485968,0.9000000036746587,1.8723433276468255,-4.0048828512932556e-33,2.220446049250313e-16,1.0213699439375727,0.9350195031102866
2.220446049250313e-16,1.0295896127216375,1.0586567307891728,0.9397501828600325,1.9097168224702665,-1.94727760127886e-33,0.9397501828600325,1.9097264618883578,-1.9472783499517438e-33,2.220446049250313e-16,1.021839810189043,1.0927554426664747,0.9397501828600325,1.9058515606220605,-1.946990682834574e-33,2.220446049250313e-16,1.0218590890252257,1.2307149993240742
0.07162201880304941,1.9700152803059254,0.9059338144912421,1.0160031655156923,3.064431303620107,-0.004170277540998585,1.015743026994855,1.1652176102741765,-0.03075835491826292,0.033100964804374855,4.1098331249303355,1.102191976558964,1.0147496622494876,2.2351265325863814,-0.0022711108272477206,0.006213129043261656,0.31140573823847323,1.0635058122177885
2.220446049250313e-16,1.0220532269685798,1.029045137468305,0.9000000251739448,2.0572806674543003,-3.7324732912773424e-33,0.9000000251739448,2.0353925324845363,-3.720073862063806e-33,2.220446049250313e-16,1.022277657871274,1.008128890156864,0.9000000251739448,2.0355047479358834,-3.7201333191321804e-33,2.220446049250313e-16,0.9785013879317463,0.9529288084979054
0.03036037003481018,3.9002310256062924,0.9028454818238917,0.9183573747165132,2.458767744817971,-9.437986816719174e-10,0.949983840997261,1.981860498438939,-2.1676594562128893e-21,2.220446049250313e-16,0.9784378397494006,0.9816877403932897,0.9497412395603256,0.520963905510493,-2.2592012357886982e-21,0.34377036073432166,0.024623346991337374,1.1011678422248898
0.010455269619235597,0.21371649552000593,0.8716715277376396,0.8819675828323462,2.4653931462078336,-3.987097014472763e-08,0.8826707545219512,3.922921908678787,-1.8997489718513806e-20,2.220446049250313e-16,0.9805109445516154,1.092765620180417,0.8826397932095206,4.306319133194592,-2.797537048273893e-20,0.0498165378407468,3.895568469493522,0.913676927106322
0.08901104607166133,0.18212780138226103,1.1490450589283423,0.9223646000973177,2.8514471077946704,-3.884657067467481e-33,0.9217328053966373,1.4448625443236107,-2.7120432957666276e-33,0.04827195807774165,3.8361976740964514,1.1302234526659831,0.9202146338497879,3.2718974806807055,-5.6159072426995194e-33,2.220446049250313e-16,1.0230285471543317,1.0191590075357182
0.0037136481132605814,0.18532915483965073,0.9431849799935696,0.7186190399474898,4.893018276137967,-0.02400524795437811,0.7196308116155897,3.973117061786993,-3.2786575584003136e-05,0.024442809126102194,3.8142324821401896,0.9915137443194659,0.7198335466580766,5.7875687254372625,-0.011805053985663352,0.05922678296932948,1.9744300534382422,0.8850051934414478
0.03774270438896396,3.6907452772951523,0.9640638984289147,0.21106093821501135,3.7525519842542883,-0.07129507923931568,0.2171802976247981,1.85884780504024,-0.046723454727155084,0.04615703511804628,3.813983391986931,1.0331309642689082,0.21799142587391782,1.9204668623861292,-0.0009630997490089505,0.08585799883108527,0.02657503355883396,1.092761423662392
0.03153127672775624,3.7905538418438303,0.9877745735065125,0.9507964661283653,3.3350517352826308,-2.945688879990242e-33,0.9508616529601215,4.806568322287814,-1.5783697267815615e-32,2.220446049250313e-16,1.0204598934392584,1.027911410877843,0.9506002168966791,3.4215213480855273,-3.1861331578127594e-33,0.015745670380572063,3.963493067449623,0.9997973107083513
2.220446049250313e-16,1.0235295278301761,1.0549248408791334,0.9001325572312542,3.2737353180477404,-9.761925148412241e-33,0.9000642193470108,3.257804606684682,-9.613652834885757e-33,0.021845850300554415,3.9039411132687265,0.9823313929041863,0.9001967671217338,4.698010399403957,-5.831748547842362e-32,0.015205193109189441,3.87207969054261,1.0870742083507337
2.220446049250313e-16,1.022414310758633,0.9877002736034399,0.9001222802925739,3.2835333434053893,-9.858624695729486e-33,0.9000069080431299,1.3330760389488043,-4.428603678078782e-33,0.020981872133006063,3.9246523766176793,1.0654706230458733,0.9001291873972633,2.7841950718783277,-6.33286283108408e-33,0.00498688787816004,0.02373776770450875,0.9112058880705558
2.220446049250313e-16,0.978212959467797,0.9581563850436323,0.9043475436489137,1.7957094926091748,-3.800090097290922e-33,0.9055195085515584,2.266043466586873,-1.5038335868903892e-29,2.220446049250313e-16,0.9781318380415128,1.1024795783760415,0.9055195085515584,2.266002905873731,-1.5038070677120945e-29,0.06513218349835925,1.9187997859969095,1.0075254987048958
0.008308928304755825,0.36064529286200275,1.0063768037264091,0.9002627262536864,2.887960123205732,-6.868336639928083e-33,0.901790123522091,1.0026628262626183,-5.6714365925465036e-33,0.029612738371621483,3.795274953549461,1.0580441938620266,0.9020140602419312,2.7199776566063476,-5.965821142457943e-33,0.07988626586843561,0.024680359663233786,0.8377659672713864
2.220446049250313e-16,1.0216426171683735,1.0080078607135812,0.9002589258579553,3.2847865181000406,-9.8608854701172e-33,0.9090953989810019,1.3337070281347339,-4.302391691268233e-33,0.030533050516432403,3.9279304197339755,0.9490955750579113,0.9093517350482961,2.7868509294175348,-5.9842526896634734e-33,0.18140807285469418,0.02577143980336194,0.7946831770573045
0.01161142168924234,3.982648275297485,0.9936390596515992,0.4055289952246575,2.13278312284862,-0.023081901292124674,0.40536200473798495,2.090079346408674,-0.028177772859327092,0.01726563951477733,0.28115930898458663,0.9399732795078388,0.4054626906169081,0.23933486325222458,-8.25206854672682e-05,0.005223039575755761,0.19575175610469406,1.0042550865608721
0.0532209794227273,0.3033706762432436,1.0444335882752043,0.8937511104991367,2.1470403308801025,-0.0006876139305046362,0.8937769180224155,2.160445642763308,-0.0007120790153415832,0.027522741855930843,3.8407335121532555,1.0929898287696487,0.8931963353730941,3.929127060718314,-0.026125532209787142,0.029150723176000315,3.8675441359196663,1.0999696228428042
2.220446049250313e-16,1.019939325772685,0.9922113750665761,0.972655795906092,2.560427201013126,-3.462513230789674e-21,0.9728401614143751,2.571621396775141,-4.570199304691492e-09,0.03234665741502829,1.8630846868967204,1.032782059905825,0.9731090035467301,2.993194077337159,-4.34230131687574e-21,0.04199608253150977,1.885473078420751,0.9810171114083989
0.00815666207823762,0.36078126847345793,0.9972627136123794,0.8107216419588582,2.437627559453569,-0.0311638542107252,0.8108612478229362,4.313399019863632,-0.013260070989796138,0.0057316371568770785,0.13495059870008852,1.0204056805481336,0.8108508638985896,4.200483684976947,-0.02668698131380998,0.022036710859442143,3.8864935195202146,1.1727230202846226
0.023372366905037745,3.9104934215073217,1.0109776697732407,0.7378389312390031,5.430992343045263,-2.9550157912705114e-16,0.7372298568524763,4.245328235294027,-0.028220432678324886,0.056867369940318824,2.6646056954320727,0.9245462541292313,0.7381406891300027,3.6223843722564024,-2.257793583906185e-17,0.03790837017791293,0.2932774799296016,0.9734229823104309
0.018110632499970247,3.9238518861491047,0.9323669251744975,1.3061924870022226,6.5992305440451515,-4.620271009866499e-18,1.307108950373511,6.691604269321616,-0.02164394625560252,0.014916339749891927,1.6852877834282496,0.9641347775832295,1.3070887725160576,5.572322217961188,-3.31526594828718e-18,0.070798921478471,1.870035233981178,0.9578116963820177
0.02970438390851149,3.7469949725722778,0.8517986079712854,1.0133390585495785,3.804671980741391,-2.827193923995484e-17,1.0132347245241045,3.8547467393008548,-0.017426311918329364,0.02591891919160849,3.8439261153125286,1.0692357051258325,1.0131827707554921,3.90321231067098,-3.183384637732991e-17,0.015776855537302792,3.944075632431456,1.070799142774322
0.040944319102166005,3.900082978368227,0.8612952645174624,0.9004732141792529,2.818340545223797,-6.487753490654002e-33,0.9007803186186925,4.635809714061152,-5.289696248550996e-32,0.005251822720661714,0.1165981120793661,0.9510706016389475,0.9003225836323154,2.7440672809167204,-6.1368567159395294e-33,0.03367384080923863,3.7515364497540746,1.0962700978503501
0.013929600946147702,3.91631911059617,0.9878285502109306,0.9000538971696965,3.2848784821137054,-9.81156999135821e-33,0.9000538971696965,3.284738419672303,-9.810197085544806e-33,2.220446049250313e-16,1.0222513786554521,0.9041410016273254,0.9000000005106107,1.8377045537019436,-4.063672386425703e-33,2.220446049250313e-16,1.0219712537726469,0.9936711109294369
2.220446049250313e-16,1.0213314916904686,0.9042342895022933,0.900000001824206,1.8506911076271244,-4.038311084896299e-33,0.900665532138634,1.4142804358851855,-4.251299197612175e-33,2.220446049250313e-16,1.0201530543569686,0.9168687296096201,0.900665532138634,1.4136912172184357,-4.25226552520153e-33,0.04895707301295327,0.14733171087309072,0.9261940236226761
2.220446049250313e-16,1.0216145847308904,0.8358470965724555,0.9003270135887007,3.216680857393513,-9.215917471907271e-33,0.9000047721068826,1.401250826075429,-4.299984286173879e-33,0.034314177756385345,3.791747131800338,0.9893797189078061,0.9003317839622846,2.786317099610153,-6.334936399404796e-33,0.004144831760520606,0.16088706916417017,1.1189023074135986
0.0402365357012312,3.881410273307737,0.9516720150230684,0.8423872804020286,3.886341565776836,-3.154092281118796e-20,0.8422995523442258,2.4508203549884304,-5.434684338791119e-09,0.017192690530734134,3.8912537312940105,0.7441565744898369,0.8419066698752943,2.4557420839815673,-7.1065480646519e-21,2.220446049250313e-16,1.0202113097171992,0.9103295638226776
0.004234353939645441,0.24356556984489397,0.9941526437657352,0.9041280458596548,1.4496397422439076,-4.8056884158384656e-21,0.9041280458596548,1.4498864872655068,-4.8052915187109315e-21,2.220446049250313e-16,1.02092521220724,1.065719325377778,0.9041230880988246,1.83856630844668,-5.551501010020558e-09,2.220446049250313e-16,1.0214187022504386,0.9868220986499336
2.220446049250313e-16,1.018280563727554,0.8952248115387889,0.9002090409088399,2.306281023421285,-4.691183672408195e-33,0.9006810031992516,1.3248095804592817,-4.4370846269001e-33,0.027434187941811516,1.97428147003593,0.9176205463021588,0.9008898860893175,1.8028100336134694,-4.047745907289607e-33,0.04952311629956596,0.0113385841119229,0.8070103102674115
0.009463972604698112,0.18138307600857861,1.1305738694776069,1.335609034948924,0.2451231356505527,-1.4650811974041198e-20,1.335382305950861,0.6068703528679261,-4.525245103595741e-21,0.03480204564553069,0.29922423438498824,0.9442824624457837,1.3355922696872966,0.6657909320561309,-9.03523767188099e-09,2.220446049250313e-16,1.0227186688197352,0.9918463853094805
2.220446049250313e-16,1.0181448184983024,0.9333631713226104,1.1997695919984144,5.47045500838702,-4.941477951593348e-09,1.1997198434577172,3.6042705386301024,-5.237919481291361e-09,0.016299188061166703,3.873258932857244,0.9494989670762393,1.1997752016740202,5.031827595809573,-1.0320207724381629e-08,0.005188577433956398,0.14088999334340846,0.947577649109659
0.014393967346668035,3.932107342119861,1.1246322642547173,0.45270497191073433,7.58114964564513,-0.06367926240261751,0.452359101296877,7.572808386222423,-9.754552213593437e-15,0.02865468927911563,3.8700056066085224,0.905026840058271,0.45269825379271245,7.5417575184667545,-8.783555808141848e-15,0.01396499497034076,3.853323087763108,0.9846016068814633
2.220446049250313e-16,0.9775237423665092,0.9971999141847591,0.9227093976457041,1.8305916723399465,-2.7457873700313405e-33,0.9228380544867236,3.3170665171146965,-6.204262070481286e-33,2.220446049250313e-16,0.9792687248212406,0.9803955184919144,0.9228380544867236,3.317939008342062,-6.209411050629181e-33,0.021791847335320358,3.952218414370741,1.0474325311544912
2.220446049250313e-16,1.0214345662714417,0.9601765913089952,0.913556885999679,1.4603504014098234,-3.4498243255277586e-33,0.9129756077280526,1.83358804665234,-3.285344276096419e-33,0.04608087783502546,0.23143074351428272,0.8583230356263183,0.913556885999679,1.4385861352737603,-3.477702263594872e-33,2.220446049250313e-16,0.9779060339993155,0.8885007955851538
0.019109128886256377,0.27049629448324863,1.1883080652498943,0.9005180605812062,1.9097426306830876,-4.107632619967223e-33,0.9001014272866119,1.434513459545406,-4.24715018276999e-33,0.0387349462253721,1.9289889669587437,0.9281880762455187,0.9004166802261836,2.263759795783154,-4.594655536112115e-33,2.220446049250313e-16,0.9785306246833805,0.9921897468632068
2.220446049250313e-16,1.0218756038933072,1.0167030112051056,0.9044959560971015,1.4797357398176303,-7.71222574368552e-30,0.9042733316848715,1.818441996213446,-3.81003539303465e-33,0.028378731456931927,0.3029174104336523,0.9445143774125291,0.9044959560971015,1.4589628994836186,-7.762061296686812e-30,2.220446049250313e-16,0.9803299232252837,0.8110513259533251
0.3155358368749984,0.022418755839878957,1.0573503280498133,0.9594185779269738,0.8347355061377781,-4.067862001021602e-33,0.9576535393998131,1.267002047959172,-2.5940866846329202e-33,0.08226428321485812,0.16028083104128066,1.3415500936832239,0.9331144493014851,1.3359330855598728,-2.6855960751933947e-33,2.220446049250313e-16,1.024813914684068,1.2166975573761247
0.01367023678732715,2.4167780441446514,1.1867577521875248,0.9871250628313245,1.7192848078886764,-5.239162160931115e-21,0.9882000916113062,2.172662206554686,-6.948972662303098e-21,2.220446049250313e-16,1.0217870639721955,1.1297522563592846,0.9881528137761301,1.475166716468458,-6.530147995406088e-09,0.06516949272240402,1.9285418613042142,1.0147027788456227
0.2479407865673175,0.025382888316908762,0.9645288892589086,0.6535306375429587,0.029601216490010285,-2.5089123574207248e-16,0.653619039401445,1.9175015133787705,-3.6152406606395787e-17,0.018242053539464842,0.024824554676241818,0.8747262687904498,0.6297991093237001,1.917222346558437,-0.025165326099076266,0.023746187880581915,3.800625148453762,0.801015006485824
2.220446049250313e-16,1.020127145468851,0.9317911309774255,0.8272960360650914,0.794428525593547,-3.685403235186068e-33,0.8274060365703569,1.6161547079531107,-3.459136612878625e-33,0.006785034472651441,0.15017559307143116,0.990842719401356,0.8274199463993265,1.1811789317544008,-3.1794289060970396e-33,0.020250254835497472,1.7936279577905583,0.9888071009222765
2.220446049250313e-16,1.020821976696344,0.849760570289905,0.9273952252172996,1.885610578860577,-2.5541625659155476e-33,0.9273952252172996,1.8816198982494177,-2.5535764961186712e-33,2.220446049250313e-16,1.029597673949736,1.0671037702235777,0.9273952252172996,1.8860077468761136,-2.5542229420826852e-33,2.220446049250313e-16,1.021616312727417,0.8336566000953328
0.0431117195928844,3.8667384868968253,1.097071485006213,0.8921167038401173,3.5536027360818983,-5.443167491210894e-21,0.8922973922536213,3.121716447368093,-8.729835817156253e-21,2.220446049250313e-16,1.0209196766379216,1.1170634262059251,0.8917765000489108,1.698807042238641,-3.0225911470619065e-09,0.025393816257392787,0.15714709921031056,0.90737961159363
0.026871798859995355,2.065594436671777,1.1175056103298162,0.9234127834689269,5.130966840372694,-4.834261685456526e-21,0.922742221089105,4.044304003521188,-1.8472344686750657e-21,0.04975865941474933,3.1951097190630304,1.1608342673247567,0.9232172668916268,4.609061644716816,-1.7460123092486836e-09,2.220446049250313e-16,1.0217840453600182,1.0907539792608776
0.02314142753445181,3.8327329197154003,0.828131103912355,0.8742365604909389,3.878744753255458,-8.738300555772225e-20,0.8741657285855748,2.4087651345544154,-6.435161903114164e-09,0.015738021824750148,3.918289332349508,0.9185252582156278,0.8740834061260178,2.4515433408714697,-5.026002140802764e-21,2.220446049250313e-16,0.978330094947423,0.9159132807432803
2.220446049250313e-16,1.0216870614384717,1.0632612891090136,0.904268667371965,1.8181949673206237,-9.75746737116631e-10,0.904268667371965,1.8181047364917862,-3.591732817337729e-21,2.220446049250313e-16,0.9792024759797725,1.0428073042020356,0.904268667371965,1.7968624437624365,-1.0333454919853973e-21,2.220446049250313e-16,0.9790220143220973,0.99319215737139
0.030063583407472616,0.4783302548273263,0.9350132496780927,0.9002740113361881,1.061924044839826,-5.358370149851377e-33,0.9002754688058029,1.163903154210843,-4.910697427621078e-33,0.009097907858620413,0.025517834852325505,1.1364611154278657,0.9000474410682812,0.9374969442233425,-6.143385456686434e-33,0.009381919831154883,0.2294760535943594,0.9032496110465513
2.220446049250313e-16,1.0213561393140622,0.8355162346304006,0.9041748408995912,2.0767717846402416,-4.007895813980488e-33,0.9043489501521317,3.2445755799371883,-3.226115645424259e-30,2.220446049250313e-16,1.4979384219930534,1.2124936107533435,0.9043489501521317,3.4828667212766833,-4.1155681670588955e-30,0.02509504833475462,3.833546012586947,1.0141469039625932
0.007683961531887551,0.09621340186822236,0.9437096781881255,1.1361940772344412,3.760234294241134,-4.543092165596108e-21,1.1361801448348061,4.166992148948988,-3.66118754274251e-21,0.007957339477793646,0.20794332174809815,0.8621593897627557,1.1361810857034242,4.222857108888926,-3.774363417133931e-08,2.220446049250313e-16,1.021459031163805,0.9971872777270069
0.03819403287313683,3.7589938503003504,0.8203737043134828,0.9004051266366475,3.179234873487675,-8.884555903359163e-33,0.9007065697416837,3.6128414178424526,-1.3944748798722082e-32,2.220446049250313e-16,0.9794758965108049,1.101884786160422,0.9003015787514056,2.22308244094768,-4.516925375639098e-33,0.03295247190343453,1.8466889852203603,1.000842571252514
0.041199169543082004,0.026281124540243162,0.9628060961322151,1.6023071690952408,1.9344707047088006,-0.014984455398760825,1.6022599507819375,1.9417603428870853,-8.164004598640831e-18,0.0241033633090042,3.842660284877358,0.9836461206315025,1.6020857499383796,3.849949923055643,-6.8972677485084e-18,0.01668363312559973,3.8572395612339276,0.9363152535543148
0.07202321740783146,4.005609148381744,1.0070556007268776,0.8883744180608344,5.632484054870759,-7.471722265531145e-09,0.8883779602635885,5.241667760943493,-3.1831722066150826e-09,2.220446049250313e-16,1.0218166782456635,1.0680411269379346,0.8869169794063062,3.7497715258754525,-2.2940179711061735e-09,0.003547849254947333,0.24018409039113076,1.0295761035464968
2.220446049250313e-16,1.0205541657928485,0.856890678042586,0.9000082580242764,1.4138837299920306,-4.279569539684875e-33,0.900216241000891,3.247644766491246,-9.506988013674756e-33,0.005452432831768883,0.18721329490390992,0.8827697998515905,0.9002244970415251,2.8309743310467765,-6.562932565957174e-33,0.02790270817588303,3.8547353679023404,0.9820266214524301
2.220446049250313e-16,1.0221761243056093,1.0119243917637761,0.9186382048676294,5.046993924667683,-8.793048962457127e-06,0.9187816891739277,5.9327352850551875,-3.576633982562321e-19,0.031752382188081185,2.029530475774859,0.8716863721615963,0.9190559826520933,6.436412460789813,-6.809306931417841e-19,0.03918540050029351,3.8010131965498686,0.9798143953474195
2.220446049250313e-16,0.978925797357341,0.9647312791574219,0.9436243505645711,3.325409735365943,-3.7641490415565064e-33,0.9435110386341913,1.8917241878682878,-1.8122019114538673e-33,0.020680181519428187,3.89031467517143,0.9406553968025159,0.9436243505645711,3.3474186267753323,-3.839567531740342e-33,2.220446049250313e-16,1.0229435801761195,1.0358434729944466
0.05194538572166496,3.0958676462520183,1.1411588553147367,0.917660139502748,4.190157276989453,-6.311962528421618e-21,0.9172305926620032,2.8900552944347337,-1.9271926850328163e-21,0.03970318670114992,3.5784743383794964,0.9285652334932172,0.9169247352336596,3.1313586404984726,-6.896700673813952e-10,2.220446049250313e-16,0.9782703732700585,0.9543532766276729
2.220446049250313e-16,1.0209018022845857,1.0338642442786197,0.9187643446021442,1.8666844198488126,-4.400753365330889e-09,0.918852083456283,3.3151863763994998,-1.8519623612294589e-09,2.220446049250313e-16,1.0242353187941668,1.0576660483548104,0.918852083456283,3.3168531346542904,-1.854938445131043e-09,0.01795719130290352,3.921239231895541,0.7602000253683615
2.220446049250313e-16,1.0208566371600725,0.8683525431573769,0.900000008218084,1.9200380466703635,-3.924089272249957e-33,0.900000008218084,1.9203139693809592,-3.924226109379524e-33,2.220446049250313e-16,1.0215039573324853,0.9501313271620094,0.900000008218084,1.9206376294671657,-3.924386972355225e-33,2.220446049250313e-16,1.0220558027536766,1.087830350363187
2.220446049250313e-16,1.0259322510986908,0.9715335199713043,0.9043070543704281,1.8421492145110667,-5.7283550636952836e-09,0.9043110917589581,1.403619333867083,-4.957713651361813e-21,2.220446049250313e-16,1.0227956592153309,0.857511371488913,0.9043110917589581,1.402051037925403,-4.960813363761617e-21,0.0038215426618545267,0.14573589792736352,1.0236792277312143
2.220446049250313e-16,1.0218089085176987,0.9088487395698596,0.9187045498047449,3.295556965030696,-2.87835563971333e-32,0.9178226442638648,1.8639835683224828,-4.092774264126155e-32,0.056914734619886054,3.884524233308642,0.9773104732178794,0.9187045498047449,3.2953412307179546,-2.877763748132388e-32,2.220446049250313e-16,1.0213774398922155,0.8492196371086422
